codigo_ibge_municipio,municipio,ano_safra,area_plantada_ha,area_colhida_ha,producao_ton,rendimento_kg_ha
4303509,Camaquã - RS,2014,22300.0,22300.0,53520.0,2400.0
4303509,Camaquã - RS,2015,24000.0,24000.0,51840.0,2160.0
4303509,Camaquã - RS,2016,24000.0,24000.0,40320.0,1680.0
4303509,Camaquã - RS,2017,24000.0,24000.0,69600.0,2900.0
4303509,Camaquã - RS,2018,26000.0,26000.0,54600.0,2100.0
4303509,Camaquã - RS,2019,26000.0,26000.0,67600.0,2600.0
4303509,Camaquã - RS,2020,27000.0,27000.0,41807.0,1548.0
4303509,Camaquã - RS,2021,28000.0,28000.0,103600.0,3700.0
4303509,Camaquã - RS,2022,30000.0,30000.0,113400.0,3780.0
4303509,Camaquã - RS,2023,35000.0,35000.0,84000.0,2400.0
4303509,Camaquã - RS,2024,32000.0,25600.0,36864.0,1440.0
4303509,Camaquã - RS,2025,27500.0,27500.0,74250.0,2700.0
4303558,Camargo - RS,2000,3200.0,3200.0,7680.0,2400.0
4303558,Camargo - RS,2001,3200.0,3200.0,8064.0,2520.0
4303558,Camargo - RS,2002,3500.0,3500.0,8400.0,2400.0
4303558,Camargo - RS,2003,4000.0,4000.0,13200.0,3300.0
4303558,Camargo - RS,2004,4200.0,4200.0,9072.0,2160.0
4303558,Camargo - RS,2005,4400.0,3480.0,1977.0,568.0
4303558,Camargo - RS,2006,4000.0,4000.0,9600.0,2400.0
4303558,Camargo - RS,2007,4000.0,4000.0,13200.0,3300.0
4303558,Camargo - RS,2008,4200.0,4200.0,8820.0,2100.0
4303558,Camargo - RS,2009,4200.0,4200.0,11025.0,2625.0
4303558,Camargo - RS,2010,5600.0,5600.0,16800.0,3000.0
4303558,Camargo - RS,2011,5600.0,5600.0,16800.0,3000.0
4303558,Camargo - RS,2012,5100.0,5100.0,13566.0,2660.0
4303558,Camargo - RS,2013,5400.0,5400.0,19440.0,3600.0
4303558,Camargo - RS,2014,5900.0,5900.0,19470.0,3300.0
4303558,Camargo - RS,2015,6000.0,6000.0,21600.0,3600.0
4303558,Camargo - RS,2016,6350.0,6350.0,22860.0,3600.0
4303558,Camargo - RS,2017,6150.0,6150.0,23985.0,3900.0
4303558,Camargo - RS,2018,6150.0,6150.0,22140.0,3600.0
4303558,Camargo - RS,2019,6150.0,6150.0,21525.0,3500.0
4303558,Camargo - RS,2020,6250.0,6250.0,13125.0,2100.0
4303558,Camargo - RS,2021,6000.0,6000.0,19800.0,3300.0
4303558,Camargo - RS,2022,6750.0,6750.0,7290.0,1080.0
4303558,Camargo - RS,2023,6750.0,6750.0,20027.0,2967.0
4303558,Camargo - RS,2024,6750.0,6750.0,23085.0,3420.0
4303558,Camargo - RS,2025,7000.0,7000.0,12600.0,1800.0
4303608,Cambará do Sul - RS,2000,,,,
4303608,Cambará do Sul - RS,2001,,,,
4303608,Cambará do Sul - RS,2002,,,,
4303608,Cambará do Sul - RS,2003,,,,
4303608,Cambará do Sul - RS,2004,,,,
4303608,Cambará do Sul - RS,2005,,,,
4303608,Cambará do Sul - RS,2006,,,,
4303608,Cambará do Sul - RS,2007,,,,
4303608,Cambará do Sul - RS,2008,,,,
4303608,Cambará do Sul - RS,2009,,,,
4303608,Cambará do Sul - RS,2010,,,,
4303608,Cambará do Sul - RS,2011,,,,
4303608,Cambará do Sul - RS,2012,,,,
4303608,Cambará do Sul - RS,2013,,,,
4303608,Cambará do Sul - RS,2014,,,,
4303608,Cambará do Sul - RS,2015,,,,
4303608,Cambará do Sul - RS,2016,,,,
4303608,Cambará do Sul - RS,2017,200.0,200.0,720.0,3600.0
4303608,Cambará do Sul - RS,2018,450.0,450.0,1215.0,2700.0
4303608,Cambará do Sul - RS,2019,550.0,550.0,1650.0,3000.0
4303608,Cambará do Sul - RS,2020,550.0,550.0,1403.0,2551.0
4303608,Cambará do Sul - RS,2021,550.0,550.0,1733.0,3151.0
4303608,Cambará do Sul - RS,2022,550.0,550.0,1584.0,2880.0
4303608,Cambará do Sul - RS,2023,550.0,550.0,1980.0,3600.0
4303608,Cambará do Sul - RS,2024,550.0,550.0,1403.0,2551.0
4303608,Cambará do Sul - RS,2025,550.0,550.0,1650.0,3000.0
4303673,Campestre da Serra - RS,2000,800.0,800.0,1040.0,1300.0
4303673,Campestre da Serra - RS,2001,800.0,800.0,1840.0,2300.0
4303673,Campestre da Serra - RS,2002,3000.0,3000.0,8100.0,2700.0
4303673,Campestre da Serra - RS,2003,2300.0,2300.0,6210.0,2700.0
4303673,Campestre da Serra - RS,2004,2800.0,2800.0,4704.0,1680.0
4303673,Campestre da Serra - RS,2005,3000.0,3000.0,1716.0,572.0
4303673,Campestre da Serra - RS,2006,3000.0,3000.0,7200.0,2400.0
4303673,Campestre da Serra - RS,2007,3300.0,3300.0,7920.0,2400.0
4303673,Campestre da Serra - RS,2008,3000.0,3000.0,7200.0,2400.0
4303673,Campestre da Serra - RS,2009,3000.0,3000.0,5850.0,1950.0
4303673,Campestre da Serra - RS,2010,3700.0,3700.0,8880.0,2400.0
4303673,Campestre da Serra - RS,2011,3075.0,3075.0,8303.0,2700.0
4303673,Campestre da Serra - RS,2012,4000.0,4000.0,10800.0,2700.0
4303673,Campestre da Serra - RS,2013,4000.0,4000.0,11400.0,2850.0
4303673,Campestre da Serra - RS,2014,5000.0,5000.0,15000.0,3000.0
4303673,Campestre da Serra - RS,2015,5800.0,5800.0,19140.0,3300.0
4303673,Campestre da Serra - RS,2016,5800.0,5800.0,19140.0,3300.0
4303673,Campestre da Serra - RS,2017,5800.0,5800.0,22620.0,3900.0
4303673,Campestre da Serra - RS,2018,7500.0,7500.0,23850.0,3180.0
4303673,Campestre da Serra - RS,2019,6000.0,6000.0,21000.0,3500.0
4303673,Campestre da Serra - RS,2020,7000.0,7000.0,17850.0,2550.0
4303673,Campestre da Serra - RS,2021,8000.0,8000.0,30496.0,3812.0
4303673,Campestre da Serra - RS,2022,12000.0,12000.0,21600.0,1800.0
4303673,Campestre da Serra - RS,2023,9000.0,9000.0,31896.0,3544.0
4303673,Campestre da Serra - RS,2024,4150.0,4150.0,8910.0,2147.0
4303673,Campestre da Serra - RS,2025,3800.0,3800.0,13680.0,3600.0
4303707,Campina das Missões - RS,2000,8000.0,8000.0,7200.0,900.0
4303707,Campina das Missões - RS,2001,7000.0,7000.0,14700.0,2100.0
4303707,Campina das Missões - RS,2002,7500.0,7500.0,9450.0,1260.0
4303707,Campina das Missões - RS,2003,7500.0,7500.0,17100.0,2280.0
4303707,Campina das Missões - RS,2004,7800.0,7020.0,5307.0,755.0
4303707,Campina das Missões - RS,2005,8000.0,2400.0,720.0,300.0
4303707,Campina das Missões - RS,2006,7000.0,7000.0,9100.0,1300.0
4303707,Campina das Missões - RS,2007,7000.0,7000.0,14700.0,2100.0
4303707,Campina das Missões - RS,2008,7000.0,7000.0,4410.0,630.0
4303707,Campina das Missões - RS,2009,5500.0,5500.0,6352.0,1154.0
4303707,Campina das Missões - RS,2010,5000.0,5000.0,10500.0,2100.0
4303707,Campina das Missões - RS,2011,5500.0,5500.0,13200.0,2400.0
4303707,Campina das Missões - RS,2012,5500.0,5500.0,3960.0,720.0
4303707,Campina das Missões - RS,2013,5700.0,5700.0,9576.0,1680.0
4303707,Campina das Missões - RS,2014,5700.0,5700.0,8550.0,1500.0
4303707,Campina das Missões - RS,2015,5700.0,5700.0,13680.0,2400.0
4303707,Campina das Missões - RS,2016,6000.0,6000.0,16200.0,2700.0
4303707,Campina das Missões - RS,2017,6104.0,6104.0,18314.0,3000.0
4303707,Campina das Missões - RS,2018,6104.0,6104.0,16484.0,2701.0
4303707,Campina das Missões - RS,2019,5508.0,5508.0,18179.0,3300.0
4303707,Campina das Missões - RS,2020,5514.0,5514.0,14905.0,2703.0
4303707,Campina das Missões - RS,2021,6114.0,6114.0,16521.0,2702.0
4303707,Campina das Missões - RS,2022,6000.0,1200.0,216.0,180.0
4303707,Campina das Missões - RS,2023,6000.0,6000.0,4320.0,720.0
4303707,Campina das Missões - RS,2024,6000.0,6000.0,16200.0,2700.0
4303707,Campina das Missões - RS,2025,6000.0,6000.0,9000.0,1500.0
4303806,Campinas do Sul - RS,2000,18500.0,18500.0,40700.0,2200.0
4303806,Campinas do Sul - RS,2001,12600.0,12600.0,35280.0,2800.0
4303806,Campinas do Sul - RS,2002,13900.0,13900.0,25020.0,1800.0
4303806,Campinas do Sul - RS,2003,14000.0,14000.0,39480.0,2820.0
4303806,Campinas do Sul - RS,2004,15500.0,15500.0,32550.0,2100.0
4303806,Campinas do Sul - RS,2005,14000.0,14000.0,7896.0,564.0
4303806,Campinas do Sul - RS,2006,13500.0,13500.0,36450.0,2700.0
4303806,Campinas do Sul - RS,2007,14300.0,14300.0,42900.0,3000.0
4303806,Campinas do Sul - RS,2008,11000.0,11000.0,24420.0,2220.0
4303806,Campinas do Sul - RS,2009,14500.0,14500.0,31320.0,2160.0
4303806,Campinas do Sul - RS,2010,15250.0,15250.0,41175.0,2700.0
4303806,Campinas do Sul - RS,2011,16000.0,16000.0,43200.0,2700.0
4303806,Campinas do Sul - RS,2012,15500.0,15500.0,29295.0,1890.0
4303806,Campinas do Sul - RS,2013,15200.0,15200.0,46056.0,3030.0
4303806,Campinas do Sul - RS,2014,15000.0,15000.0,42300.0,2820.0
4303806,Campinas do Sul - RS,2015,15500.0,15500.0,46500.0,3000.0
4303806,Campinas do Sul - RS,2016,16200.0,16200.0,58320.0,3600.0
4303806,Campinas do Sul - RS,2017,16300.0,16300.0,58680.0,3600.0
4303806,Campinas do Sul - RS,2018,16300.0,16300.0,57050.0,3500.0
4303806,Campinas do Sul - RS,2019,16000.0,16000.0,56000.0,3500.0
4303806,Campinas do Sul - RS,2020,16000.0,16000.0,43200.0,2700.0
4303806,Campinas do Sul - RS,2021,15800.0,15800.0,60672.0,3840.0
4303806,Campinas do Sul - RS,2022,15440.0,15440.0,34740.0,2250.0
4303806,Campinas do Sul - RS,2023,15800.0,15800.0,34760.0,2200.0
4303806,Campinas do Sul - RS,2024,15800.0,15800.0,63200.0,4000.0
4303806,Campinas do Sul - RS,2025,16100.0,16100.0,28980.0,1800.0
4303905,Campo Bom - RS,2000,,,,
4303905,Campo Bom - RS,2001,,,,
4303905,Campo Bom - RS,2002,,,,
4303905,Campo Bom - RS,2003,,,,
4303905,Campo Bom - RS,2004,,,,
4303905,Campo Bom - RS,2005,,,,
4303905,Campo Bom - RS,2006,,,,
4303905,Campo Bom - RS,2007,,,,
4303905,Campo Bom - RS,2008,,,,
4303905,Campo Bom - RS,2009,,,,
4303905,Campo Bom - RS,2010,,,,
4303905,Campo Bom - RS,2011,,,,
4303905,Campo Bom - RS,2012,,,,
4303905,Campo Bom - RS,2013,,,,
4303905,Campo Bom - RS,2014,,,,
4303905,Campo Bom - RS,2015,,,,
4303905,Campo Bom - RS,2016,,,,
4303905,Campo Bom - RS,2017,,,,
4303905,Campo Bom - RS,2018,,,,
4303905,Campo Bom - RS,2019,,,,
4303905,Campo Bom - RS,2020,,,,
4303905,Campo Bom - RS,2021,,,,
4303905,Campo Bom - RS,2022,,,,
4303905,Campo Bom - RS,2023,,,,
4303905,Campo Bom - RS,2024,,,,
4303905,Campo Bom - RS,2025,,,,
4304002,Campo Novo - RS,2000,12500.0,12500.0,22500.0,1800.0
4304002,Campo Novo - RS,2001,12500.0,12500.0,30000.0,2400.0
4304002,Campo Novo - RS,2002,12500.0,12500.0,22500.0,1800.0
4304002,Campo Novo - RS,2003,12500.0,12500.0,26250.0,2100.0
4304002,Campo Novo - RS,2004,14000.0,14000.0,22400.0,1600.0
4304002,Campo Novo - RS,2005,14000.0,13500.0,6750.0,500.0
4304002,Campo Novo - RS,2006,13700.0,13700.0,28770.0,2100.0
4304002,Campo Novo - RS,2007,12800.0,12800.0,36096.0,2820.0
4304002,Campo Novo - RS,2008,13200.0,13200.0,25740.0,1950.0
4304002,Campo Novo - RS,2009,13200.0,13200.0,27720.0,2100.0
4304002,Campo Novo - RS,2010,13700.0,13700.0,36990.0,2700.0
4304002,Campo Novo - RS,2011,10500.0,10500.0,31500.0,3000.0
4304002,Campo Novo - RS,2012,10500.0,10500.0,12600.0,1200.0
4304002,Campo Novo - RS,2013,11500.0,11500.0,32430.0,2820.0
4304002,Campo Novo - RS,2014,11500.0,11500.0,32200.0,2800.0
4304002,Campo Novo - RS,2015,11500.0,11500.0,37950.0,3300.0
4304002,Campo Novo - RS,2016,11800.0,11800.0,38940.0,3300.0
4304002,Campo Novo - RS,2017,11500.0,11500.0,41400.0,3600.0
4304002,Campo Novo - RS,2018,12000.0,12000.0,43200.0,3600.0
4304002,Campo Novo - RS,2019,12000.0,12000.0,42000.0,3500.0
4304002,Campo Novo - RS,2020,11500.0,11500.0,29900.0,2600.0
4304002,Campo Novo - RS,2021,11500.0,11500.0,40250.0,3500.0
4304002,Campo Novo - RS,2022,11500.0,11500.0,11868.0,1032.0
4304002,Campo Novo - RS,2023,11100.0,11100.0,28980.0,2611.0
4304002,Campo Novo - RS,2024,10900.0,10900.0,37488.0,3439.0
4304002,Campo Novo - RS,2025,11100.0,11100.0,28420.0,2560.0
4304101,Campos Borges - RS,2000,6200.0,6200.0,9300.0,1500.0
4304101,Campos Borges - RS,2001,6200.0,6200.0,15624.0,2520.0
4304101,Campos Borges - RS,2002,6500.0,6500.0,13650.0,2100.0
4304101,Campos Borges - RS,2003,7000.0,7000.0,19740.0,2820.0
4304101,Campos Borges - RS,2004,8000.0,8000.0,11040.0,1380.0
4304101,Campos Borges - RS,2005,8200.0,7700.0,2772.0,360.0
4304101,Campos Borges - RS,2006,7850.0,7850.0,17270.0,2200.0
4304101,Campos Borges - RS,2007,7900.0,7900.0,14220.0,1800.0
4304101,Campos Borges - RS,2008,7900.0,7900.0,15800.0,2000.0
4304101,Campos Borges - RS,2009,7900.0,7900.0,18960.0,2400.0
4304101,Campos Borges - RS,2010,8000.0,8000.0,19200.0,2400.0
4304101,Campos Borges - RS,2011,8300.0,8300.0,24900.0,3000.0
4304101,Campos Borges - RS,2012,8500.0,7900.0,9500.0,1203.0
4304101,Campos Borges - RS,2013,8500.0,8500.0,25500.0,3000.0
4304101,Campos Borges - RS,2014,8532.0,8532.0,24595.0,2883.0
4304101,Campos Borges - RS,2015,8570.0,8570.0,28833.0,3364.0
4304101,Campos Borges - RS,2016,8652.0,8652.0,28598.0,3305.0
4304101,Campos Borges - RS,2017,8722.0,8722.0,31472.0,3608.0
4304101,Campos Borges - RS,2018,8775.0,8775.0,29080.0,3314.0
4304101,Campos Borges - RS,2019,8775.0,8775.0,27706.0,3157.0
4304101,Campos Borges - RS,2020,9075.0,9075.0,12378.0,1364.0
4304101,Campos Borges - RS,2021,9100.0,9100.0,35490.0,3900.0
4304101,Campos Borges - RS,2022,9234.0,7925.0,7334.0,925.0
4304101,Campos Borges - RS,2023,10000.0,10000.0,12235.0,1224.0
4304101,Campos Borges - RS,2024,10070.0,10070.0,24330.0,2416.0
4304101,Campos Borges - RS,2025,10335.0,10335.0,18927.0,1831.0
4304200,Candelária - RS,2000,10000.0,10000.0,21000.0,2100.0
4304200,Candelária - RS,2001,10000.0,9800.0,16464.0,1680.0
4304200,Candelária - RS,2002,11500.0,11500.0,20700.0,1800.0
4304200,Candelária - RS,2003,12000.0,12000.0,25200.0,2100.0
4304200,Candelária - RS,2004,13200.0,13200.0,20592.0,1560.0
4304200,Candelária - RS,2005,13200.0,12600.0,9072.0,720.0
4304200,Candelária - RS,2006,12000.0,12000.0,23760.0,1980.0
4304200,Candelária - RS,2007,11900.0,11900.0,29988.0,2520.0
4304200,Candelária - RS,2008,12000.0,12000.0,30240.0,2520.0
4304200,Candelária - RS,2009,12000.0,12000.0,32400.0,2700.0
4304200,Candelária - RS,2010,13000.0,11500.0,27600.0,2400.0
4304200,Candelária - RS,2011,13500.0,13500.0,39690.0,2940.0
4304200,Candelária - RS,2012,14175.0,14175.0,30618.0,2160.0
4304200,Candelária - RS,2013,15200.0,15200.0,47424.0,3120.0
4304200,Candelária - RS,2014,16800.0,16800.0,50400.0,3000.0
4304200,Candelária - RS,2015,17000.0,17000.0,53040.0,3120.0
4304200,Candelária - RS,2016,17000.0,16500.0,54450.0,3300.0
4304200,Candelária - RS,2017,18000.0,18000.0,63000.0,3500.0
4304200,Candelária - RS,2018,19000.0,19000.0,62700.0,3300.0
4304200,Candelária - RS,2019,19000.0,19000.0,67260.0,3540.0
4304200,Candelária - RS,2020,19500.0,19500.0,38025.0,1950.0
4304200,Candelária - RS,2021,19500.0,19500.0,70200.0,3600.0
4304200,Candelária - RS,2022,19500.0,19500.0,52650.0,2700.0
4304200,Candelária - RS,2023,20500.0,20500.0,50430.0,2460.0
4304200,Candelária - RS,2024,19800.0,19800.0,57024.0,2880.0
4304200,Candelária - RS,2025,19800.0,19800.0,55440.0,2800.0
4304358,Candiota - RS,2000,,,,
4304358,Candiota - RS,2001,,,,
4304358,Candiota - RS,2002,,,,
4304358,Candiota - RS,2003,,,,
4304358,Candiota - RS,2004,,,,
4304358,Candiota - RS,2005,2500.0,2500.0,1800.0,720.0
4304358,Candiota - RS,2006,800.0,800.0,760.0,950.0
4304358,Candiota - RS,2007,800.0,800.0,1200.0,1500.0
4304358,Candiota - RS,2008,800.0,800.0,1200.0,1500.0
4304358,Candiota - RS,2009,1000.0,1000.0,1500.0,1500.0
4304358,Candiota - RS,2010,1000.0,1000.0,1500.0,1500.0
4304358,Candiota - RS,2011,3000.0,3000.0,4500.0,1500.0
4304358,Candiota - RS,2012,3000.0,2250.0,4725.0,2100.0
4304358,Candiota - RS,2013,5700.0,5700.0,13680.0,2400.0
4304358,Candiota - RS,2014,8000.0,8000.0,17600.0,2200.0
4304358,Candiota - RS,2015,9400.0,9400.0,20304.0,2160.0
4304358,Candiota - RS,2016,15445.0,13901.0,23354.0,1680.0
4304358,Candiota - RS,2017,15500.0,15500.0,26350.0,1700.0
4304358,Candiota - RS,2018,15445.0,10811.0,27028.0,2500.0
4304358,Candiota - RS,2019,17500.0,14000.0,37800.0,2700.0
4304358,Candiota - RS,2020,18000.0,18000.0,1944.0,108.0
4304358,Candiota - RS,2021,19000.0,19000.0,57000.0,3000.0
4304358,Candiota - RS,2022,19000.0,19000.0,42750.0,2250.0
4304358,Candiota - RS,2023,19000.0,19000.0,9120.0,480.0
4304358,Candiota - RS,2024,20000.0,20000.0,27000.0,1350.0
4304358,Candiota - RS,2025,20000.0,20000.0,42400.0,2120.0
4304408,Canela - RS,2000,,,,
4304408,Canela - RS,2001,,,,
4304408,Canela - RS,2002,,,,
4304408,Canela - RS,2003,,,,
4304408,Canela - RS,2004,,,,
4304408,Canela - RS,2005,,,,
4304408,Canela - RS,2006,,,,
4304408,Canela - RS,2007,,,,
4304408,Canela - RS,2008,,,,
4304408,Canela - RS,2009,,,,
4304408,Canela - RS,2010,,,,
4304408,Canela - RS,2011,,,,
4304408,Canela - RS,2012,,,,
4304408,Canela - RS,2013,,,,
4304408,Canela - RS,2014,,,,
4304408,Canela - RS,2015,,,,
4304408,Canela - RS,2016,,,,
4304408,Canela - RS,2017,,,,
4304408,Canela - RS,2018,,,,
4304408,Canela - RS,2019,,,,
4304408,Canela - RS,2020,,,,
4304408,Canela - RS,2021,,,,
4304408,Canela - RS,2022,,,,
4304408,Canela - RS,2023,,,,
4304408,Canela - RS,2024,,,,
4304408,Canela - RS,2025,,,,
4304507,Canguçu - RS,2000,8000.0,8000.0,10800.0,1350.0
4304507,Canguçu - RS,2001,8000.0,8000.0,11520.0,1440.0
4304507,Canguçu - RS,2002,9000.0,9000.0,13770.0,1530.0
4304507,Canguçu - RS,2003,9000.0,9000.0,21600.0,2400.0
4304507,Canguçu - RS,2004,10000.0,10000.0,11700.0,1170.0
4304507,Canguçu - RS,2005,15000.0,11250.0,7088.0,630.0
4304507,Canguçu - RS,2006,7500.0,7500.0,7950.0,1060.0
4304507,Canguçu - RS,2007,15000.0,15000.0,27000.0,1800.0
4304507,Canguçu - RS,2008,10000.0,10000.0,18000.0,1800.0
4304507,Canguçu - RS,2009,10000.0,10000.0,21000.0,2100.0
4304507,Canguçu - RS,2010,15000.0,15000.0,31500.0,2100.0
4304507,Canguçu - RS,2011,15000.0,15000.0,31500.0,2100.0
4304507,Canguçu - RS,2012,15000.0,15000.0,23400.0,1560.0
4304507,Canguçu - RS,2013,20000.0,20000.0,48000.0,2400.0
4304507,Canguçu - RS,2014,32000.0,32000.0,89600.0,2800.0
4304507,Canguçu - RS,2015,34000.0,34000.0,79560.0,2340.0
4304507,Canguçu - RS,2016,36000.0,36000.0,34560.0,960.0
4304507,Canguçu - RS,2017,38000.0,37620.0,99317.0,2640.0
4304507,Canguçu - RS,2018,40000.0,40000.0,72000.0,1800.0
4304507,Canguçu - RS,2019,43000.0,43000.0,129000.0,3000.0
4304507,Canguçu - RS,2020,43000.0,43000.0,74820.0,1740.0
4304507,Canguçu - RS,2021,45000.0,45000.0,157500.0,3500.0
4304507,Canguçu - RS,2022,52000.0,52000.0,118560.0,2280.0
4304507,Canguçu - RS,2023,61000.0,61000.0,128100.0,2100.0
4304507,Canguçu - RS,2024,62000.0,59520.0,71424.0,1200.0
4304507,Canguçu - RS,2025,60000.0,60000.0,126000.0,2100.0
4304606,Canoas - RS,2000,,,,
4304606,Canoas - RS,2001,,,,
4304606,Canoas - RS,2002,,,,
4304606,Canoas - RS,2003,,,,
4304606,Canoas - RS,2004,,,,
4304606,Canoas - RS,2005,,,,
4304606,Canoas - RS,2006,,,,
4304606,Canoas - RS,2007,,,,
4304606,Canoas - RS,2008,,,,
4304606,Canoas - RS,2009,,,,
4304606,Canoas - RS,2010,,,,
4304606,Canoas - RS,2011,,,,
4304606,Canoas - RS,2012,,,,
4304606,Canoas - RS,2013,,,,
4304606,Canoas - RS,2014,,,,
4304606,Canoas - RS,2015,,,,
4304606,Canoas - RS,2016,,,,
4304606,Canoas - RS,2017,120.0,120.0,240.0,2000.0
4304606,Canoas - RS,2018,108.0,108.0,216.0,2000.0
4304606,Canoas - RS,2019,108.0,108.0,216.0,2000.0
4304606,Canoas - RS,2020,80.0,80.0,112.0,1400.0
4304606,Canoas - RS,2021,80.0,80.0,160.0,2000.0
4304606,Canoas - RS,2022,80.0,80.0,160.0,2000.0
4304606,Canoas - RS,2023,80.0,80.0,136.0,1700.0
4304606,Canoas - RS,2024,150.0,,,
4304606,Canoas - RS,2025,150.0,150.0,240.0,1600.0
4304614,Canudos do Vale - RS,2000,,,,
4304614,Canudos do Vale - RS,2001,15.0,0.0,0.0,
4304614,Canudos do Vale - RS,2002,,,,
4304614,Canudos do Vale - RS,2003,,,,
4304614,Canudos do Vale - RS,2004,,,,
4304614,Canudos do Vale - RS,2005,,,,
4304614,Canudos do Vale - RS,2006,,,,
4304614,Canudos do Vale - RS,2007,4.0,4.0,3.0,750.0
4304614,Canudos do Vale - RS,2008,2.0,2.0,1.0,500.0
4304614,Canudos do Vale - RS,2009,2.0,2.0,4.0,2000.0
4304614,Canudos do Vale - RS,2010,,,,
4304614,Canudos do Vale - RS,2011,,,,
4304614,Canudos do Vale - RS,2012,,,,
4304614,Canudos do Vale - RS,2013,,,,
4304614,Canudos do Vale - RS,2014,,,,
4304614,Canudos do Vale - RS,2015,,,,
4304614,Canudos do Vale - RS,2016,,,,
4304614,Canudos do Vale - RS,2017,,,,
4304614,Canudos do Vale - RS,2018,,,,
4304614,Canudos do Vale - RS,2019,,,,
4304614,Canudos do Vale - RS,2020,,,,
4304614,Canudos do Vale - RS,2021,,,,
4304614,Canudos do Vale - RS,2022,,,,
4304614,Canudos do Vale - RS,2023,,,,
4304614,Canudos do Vale - RS,2024,,,,
4304614,Canudos do Vale - RS,2025,10.0,10.0,15.0,1500.0
4304689,Capela de Santana - RS,2000,,,,
4304689,Capela de Santana - RS,2001,,,,
4304689,Capela de Santana - RS,2002,,,,
4304689,Capela de Santana - RS,2003,,,,
4304689,Capela de Santana - RS,2004,,,,
4304689,Capela de Santana - RS,2005,,,,
4304689,Capela de Santana - RS,2006,,,,
4304689,Capela de Santana - RS,2007,,,,
4304689,Capela de Santana - RS,2008,,,,
4304689,Capela de Santana - RS,2009,,,,
4304689,Capela de Santana - RS,2010,,,,
4304689,Capela de Santana - RS,2011,,,,
4304689,Capela de Santana - RS,2012,,,,
4304689,Capela de Santana - RS,2013,,,,
4304689,Capela de Santana - RS,2014,,,,
4304689,Capela de Santana - RS,2015,,,,
4304689,Capela de Santana - RS,2016,,,,
4304689,Capela de Santana - RS,2017,,,,
4304689,Capela de Santana - RS,2018,100.0,100.0,180.0,1800.0
4304689,Capela de Santana - RS,2019,,,,
4304689,Capela de Santana - RS,2020,200.0,200.0,336.0,1680.0
4304689,Capela de Santana - RS,2021,200.0,200.0,336.0,1680.0
4304689,Capela de Santana - RS,2022,520.0,520.0,1300.0,2500.0
4304689,Capela de Santana - RS,2023,600.0,600.0,1050.0,1750.0
4304689,Capela de Santana - RS,2024,800.0,690.0,966.0,1400.0
4304689,Capela de Santana - RS,2025,800.0,800.0,856.0,1070.0
4304697,Capitão - RS,2000,18.0,18.0,16.0,888.0
4304697,Capitão - RS,2001,18.0,18.0,16.0,888.0
4304697,Capitão - RS,2002,18.0,18.0,19.0,1055.0
4304697,Capitão - RS,2003,18.0,18.0,22.0,1222.0
4304697,Capitão - RS,2004,18.0,18.0,17.0,944.0
4304697,Capitão - RS,2005,18.0,18.0,12.0,666.0
4304697,Capitão - RS,2006,,,,
4304697,Capitão - RS,2007,,,,
4304697,Capitão - RS,2008,,,,
4304697,Capitão - RS,2009,,,,
4304697,Capitão - RS,2010,,,,
4304697,Capitão - RS,2011,,,,
4304697,Capitão - RS,2012,,,,
4304697,Capitão - RS,2013,,,,
4304697,Capitão - RS,2014,,,,
4304697,Capitão - RS,2015,,,,
4304697,Capitão - RS,2016,,,,
4304697,Capitão - RS,2017,,,,
4304697,Capitão - RS,2018,,,,
4304697,Capitão - RS,2019,,,,
4304697,Capitão - RS,2020,,,,
4304697,Capitão - RS,2021,,,,
4304697,Capitão - RS,2022,5.0,5.0,11.0,2200.0
4304697,Capitão - RS,2023,5.0,5.0,16.0,3200.0
4304697,Capitão - RS,2024,,,,
4304697,Capitão - RS,2025,,,,
4304671,Capivari do Sul - RS,2000,,,,
4304671,Capivari do Sul - RS,2001,,,,
4304671,Capivari do Sul - RS,2002,,,,
4304671,Capivari do Sul - RS,2003,,,,
4304671,Capivari do Sul - RS,2004,,,,
4304671,Capivari do Sul - RS,2005,250.0,250.0,600.0,2400.0
4304671,Capivari do Sul - RS,2006,180.0,180.0,540.0,3000.0
4304671,Capivari do Sul - RS,2007,150.0,150.0,420.0,2800.0
4304671,Capivari do Sul - RS,2008,150.0,150.0,330.0,2200.0
4304671,Capivari do Sul - RS,2009,150.0,150.0,330.0,2200.0
4304671,Capivari do Sul - RS,2010,150.0,150.0,330.0,2200.0
4304671,Capivari do Sul - RS,2011,150.0,150.0,353.0,2353.0
4304671,Capivari do Sul - RS,2012,340.0,340.0,782.0,2300.0
4304671,Capivari do Sul - RS,2013,1023.0,1023.0,2608.0,2549.0
4304671,Capivari do Sul - RS,2014,1800.0,1800.0,4588.0,2549.0
4304671,Capivari do Sul - RS,2015,1450.0,1450.0,4176.0,2880.0
4304671,Capivari do Sul - RS,2016,1450.0,1450.0,4205.0,2900.0
4304671,Capivari do Sul - RS,2017,2182.0,2182.0,6022.0,2760.0
4304671,Capivari do Sul - RS,2018,3500.0,3500.0,9660.0,2760.0
4304671,Capivari do Sul - RS,2019,4500.0,4500.0,13500.0,3000.0
4304671,Capivari do Sul - RS,2020,7000.0,7000.0,18900.0,2700.0
4304671,Capivari do Sul - RS,2021,7050.0,7050.0,22560.0,3200.0
