codigo_ibge_municipio,municipio,ano_safra,area_plantada_ha,area_colhida_ha,producao_ton,rendimento_kg_ha,codigo_estacao,dist_km,precipitacao_total_safra_mm,precipitacao_dias_com_dado,temperatura_media_safra_c,oni_media_safra
4307401,Esmeralda - RS,2012,17500.0,17500.0,36750.0,2100.0,A844,36.62784920574129,607.8,183.0,19.702732240437157,-1.08
4307401,Esmeralda - RS,2013,19700.0,19700.0,47280.0,2400.0,A844,36.62784920574129,760.8,181.0,19.734444444444442,-0.615
4307401,Esmeralda - RS,2014,22000.0,22000.0,71280.0,3240.0,A844,36.62784920574129,1034.4,182.0,20.164835164835164,-0.0875
4307401,Esmeralda - RS,2015,26000.0,26000.0,90480.0,3480.0,A844,36.62784920574129,844.8,182.0,20.186263736263736,0.2875
4307401,Esmeralda - RS,2016,27950.0,27950.0,100620.0,3600.0,A844,36.62784920574129,792.8000000000001,118.0,20.78264462809917,1.5525
4307401,Esmeralda - RS,2017,27441.0,27441.0,98788.0,3600.0,A844,36.62784920574129,968.2,180.0,19.845555555555556,1.26
4307401,Esmeralda - RS,2018,28500.0,28500.0,94050.0,3300.0,A844,36.62784920574129,858.2,181.0,19.60718232044199,-0.56
4307401,Esmeralda - RS,2019,28500.0,28500.0,102600.0,3600.0,A844,36.62784920574129,1105.4,182.0,20.033516483516483,0.13999999999999999
4307401,Esmeralda - RS,2020,28500.0,28500.0,68400.0,2400.0,A844,36.62784920574129,835.0,182.0,20.479234972677595,0.865
4307401,Esmeralda - RS,2021,29000.0,29000.0,95700.0,3300.0,A844,36.62784920574129,796.0,177.0,19.937640449438202,-0.0925
4307401,Esmeralda - RS,2022,30000.0,30000.0,54840.0,1828.0,A844,36.62784920574129,467.2,162.0,20.366451612903226,-0.9025000000000001
4307401,Esmeralda - RS,2023,30000.0,30000.0,108000.0,3600.0,A844,36.62784920574129,476.2,180.0,19.818232044198894,-0.655
4307450,Esperança do Sul - RS,2000,7000.0,7000.0,11200.0,1600.0,,,,,,-1.365
4307450,Esperança do Sul - RS,2001,6500.0,6500.0,11310.0,1740.0,,,,,,-1.045
4307450,Esperança do Sul - RS,2002,7000.0,7000.0,8400.0,1200.0,,,,,,-0.405
4307450,Esperança do Sul - RS,2003,7100.0,7100.0,14910.0,2100.0,,,,,,0.21
4307450,Esperança do Sul - RS,2004,7100.0,7100.0,8094.0,1140.0,,,,,,0.72
4307450,Esperança do Sul - RS,2005,11900.0,7000.0,2100.0,300.0,,,,,,0.4375
4307450,Esperança do Sul - RS,2006,7000.0,7000.0,7700.0,1100.0,,,,,,-0.07750000000000001
4307450,Esperança do Sul - RS,2007,6800.0,6800.0,17136.0,2520.0,,,,,,-0.14499999999999996
4307450,Esperança do Sul - RS,2008,6000.0,6000.0,7200.0,1200.0,A854,55.399373823999746,342.6,107.0,23.187962962962963,-0.4025
4307450,Esperança do Sul - RS,2009,5500.0,5500.0,7425.0,1350.0,A854,55.399373823999746,867.6,182.0,22.286813186813188,-1.255
4307450,Esperança do Sul - RS,2010,5000.0,5000.0,10500.0,2100.0,A854,55.399373823999746,1276.8,179.0,23.012849162011175,0.32999999999999996
4307450,Esperança do Sul - RS,2011,5000.0,5000.0,13500.0,2700.0,A854,55.399373823999746,967.8,181.0,21.746408839779004,0.11499999999999999
4307450,Esperança do Sul - RS,2012,5000.0,5000.0,6000.0,1200.0,A854,55.399373823999746,567.0,141.0,21.904964539007093,-1.08
4307450,Esperança do Sul - RS,2013,5000.0,5000.0,12000.0,2400.0,A854,55.399373823999746,1163.2,181.0,22.235555555555557,-0.615
4307450,Esperança do Sul - RS,2014,4000.0,4000.0,8400.0,2100.0,A854,55.399373823999746,1042.8,182.0,22.63791208791209,-0.0875
4307450,Esperança do Sul - RS,2015,4000.0,4000.0,10320.0,2580.0,A854,55.399373823999746,799.6,182.0,22.766483516483518,0.2875
4307450,Esperança do Sul - RS,2016,4500.0,4500.0,12150.0,2700.0,A854,55.399373823999746,1823.8,183.0,22.43169398907104,1.5525
4307450,Esperança do Sul - RS,2017,4750.0,4750.0,14250.0,3000.0,A854,55.399373823999746,1100.6,182.0,22.212637362637363,1.26
4307450,Esperança do Sul - RS,2018,4700.0,4700.0,15510.0,3300.0,A854,55.399373823999746,960.8,150.0,21.662913907284768,-0.56
4307450,Esperança do Sul - RS,2019,4700.0,4700.0,15510.0,3300.0,A854,55.399373823999746,1221.4,174.0,22.24712643678161,0.13999999999999999
4307450,Esperança do Sul - RS,2020,4700.0,4700.0,11280.0,2400.0,A854,55.399373823999746,726.0,183.0,23.056284153005464,0.865
4307450,Esperança do Sul - RS,2021,4700.0,4700.0,14100.0,3000.0,A854,55.399373823999746,633.8,181.0,22.66043956043956,-0.0925
4307450,Esperança do Sul - RS,2022,5000.0,5000.0,4650.0,930.0,A854,55.399373823999746,1021.8,180.0,23.139226519337015,-0.9025000000000001
4307450,Esperança do Sul - RS,2023,5000.0,5000.0,6200.0,1240.0,A854,55.399373823999746,944.6,179.0,22.22458100558659,-0.655
4307500,Espumoso - RS,2000,36500.0,35000.0,52500.0,1500.0,,,,,,-1.365
4307500,Espumoso - RS,2001,31000.0,31000.0,79980.0,2580.0,,,,,,-1.045
4307500,Espumoso - RS,2002,35000.0,35000.0,73500.0,2100.0,,,,,,-0.405
4307500,Espumoso - RS,2003,37500.0,37500.0,112500.0,3000.0,,,,,,0.21
4307500,Espumoso - RS,2004,40000.0,40000.0,72000.0,1800.0,,,,,,0.72
4307500,Espumoso - RS,2005,40000.0,39800.0,28656.0,720.0,,,,,,0.4375
4307500,Espumoso - RS,2006,38500.0,38500.0,87780.0,2280.0,,,,,,-0.07750000000000001
4307500,Espumoso - RS,2007,40000.0,40000.0,96000.0,2400.0,,,,,,-0.14499999999999996
4307500,Espumoso - RS,2008,40000.0,40000.0,76800.0,1920.0,,,,,,-0.4025
4307500,Espumoso - RS,2009,41000.0,41000.0,113160.0,2760.0,,,,,,-1.255
4307500,Espumoso - RS,2010,41500.0,41500.0,112050.0,2700.0,,,,,,0.32999999999999996
4307500,Espumoso - RS,2011,45000.0,45000.0,143100.0,3180.0,,,,,,0.11499999999999999
4307500,Espumoso - RS,2012,46400.0,46400.0,97440.0,2100.0,,,,,,-1.08
4307500,Espumoso - RS,2013,48000.0,48000.0,158400.0,3300.0,A883,27.24829329848013,500.0,106.0,21.66320754716981,-0.615
4307500,Espumoso - RS,2014,48570.0,48570.0,154533.0,3182.0,A883,27.24829329848013,924.6,182.0,22.33186813186813,-0.0875
4307500,Espumoso - RS,2015,49000.0,49000.0,176400.0,3600.0,A883,27.24829329848013,770.0,154.0,22.271612903225805,0.2875
4307500,Espumoso - RS,2016,50160.0,50160.0,171768.0,3424.0,A883,27.24829329848013,1332.2,175.0,21.946022727272727,1.5525
4307500,Espumoso - RS,2017,50130.0,50130.0,204663.0,4083.0,A883,27.24829329848013,803.6,182.0,21.74120879120879,1.26
4307500,Espumoso - RS,2018,51400.0,51400.0,191640.0,3728.0,A883,27.24829329848013,1251.4,182.0,21.48956043956044,-0.56
4307500,Espumoso - RS,2019,51450.0,51450.0,176166.0,3424.0,A883,27.24829329848013,1149.8,182.0,21.8489010989011,0.13999999999999999
4307500,Espumoso - RS,2020,51830.0,51830.0,47934.0,925.0,A883,27.24829329848013,766.8,183.0,22.788524590163934,0.865
4307500,Espumoso - RS,2021,51830.0,51830.0,202434.0,3906.0,A883,27.24829329848013,707.6,182.0,21.76868131868132,-0.0925
4307500,Espumoso - RS,2022,51150.0,51150.0,61650.0,1205.0,A883,27.24829329848013,508.0,165.0,22.870833333333334,-0.9025000000000001
4307500,Espumoso - RS,2023,52150.0,52150.0,106120.0,2035.0,A883,27.24829329848013,498.0,177.0,21.99774011299435,-0.655
4307559,Estação - RS,2000,4400.0,4400.0,8976.0,2040.0,,,,,,-1.365
4307559,Estação - RS,2001,3800.0,3800.0,10260.0,2700.0,,,,,,-1.045
4307559,Estação - RS,2002,4400.0,4400.0,7128.0,1620.0,,,,,,-0.405
4307559,Estação - RS,2003,4700.0,4700.0,15510.0,3300.0,,,,,,0.21
4307559,Estação - RS,2004,4950.0,4950.0,10395.0,2100.0,,,,,,0.72
4307559,Estação - RS,2005,5120.0,5120.0,3072.0,600.0,,,,,,0.4375
4307559,Estação - RS,2006,4940.0,4940.0,14820.0,3000.0,,,,,,-0.07750000000000001
4307559,Estação - RS,2007,5390.0,5390.0,16817.0,3120.0,A828,28.738354575556873,521.2,121.0,22.019008264462812,-0.14499999999999996
4307559,Estação - RS,2008,5340.0,5340.0,12763.0,2390.0,A828,28.738354575556873,710.2,172.0,20.476162790697675,-0.4025
4307559,Estação - RS,2009,5340.0,5340.0,12816.0,2400.0,A828,28.738354575556873,709.6,169.0,20.375903614457833,-1.255
4307559,Estação - RS,2010,5440.0,5440.0,19040.0,3500.0,A828,28.738354575556873,1005.6,179.0,21.120555555555555,0.32999999999999996
4307559,Estação - RS,2011,5500.0,5500.0,18150.0,3300.0,A828,28.738354575556873,981.0,180.0,19.803333333333335,0.11499999999999999
4307559,Estação - RS,2012,5500.0,5500.0,11220.0,2040.0,A828,28.738354575556873,377.8,183.0,20.453551912568305,-1.08
4307559,Estação - RS,2013,5500.0,5500.0,18150.0,3300.0,A828,28.738354575556873,849.8,181.0,20.34777777777778,-0.615
4307559,Estação - RS,2014,5500.0,5500.0,18728.0,3405.0,A828,28.738354575556873,1145.0,182.0,20.673076923076923,-0.0875
4307559,Estação - RS,2015,5800.0,5800.0,21576.0,3720.0,A828,28.738354575556873,1015.6,181.0,20.81878453038674,0.2875
4307559,Estação - RS,2016,5800.0,5800.0,20880.0,3600.0,A828,28.738354575556873,920.4,92.0,20.66393442622951,1.5525
4307559,Estação - RS,2017,5800.0,5800.0,22620.0,3900.0,A828,28.738354575556873,999.2,179.0,20.304469273743017,1.26
4307559,Estação - RS,2018,5800.0,5800.0,22620.0,3900.0,A828,28.738354575556873,406.6,158.0,20.214285714285715,-0.56
4307559,Estação - RS,2019,5850.0,5850.0,23400.0,4000.0,A828,28.738354575556873,1173.6,182.0,20.61098901098901,0.13999999999999999
4307559,Estação - RS,2020,5750.0,5750.0,14375.0,2500.0,A828,28.738354575556873,687.8,183.0,21.218032786885246,0.865
4307559,Estação - RS,2021,5750.0,5750.0,20125.0,3500.0,A828,28.738354575556873,735.0,182.0,20.7467032967033,-0.0925
4307559,Estação - RS,2022,5900.0,5900.0,14957.0,2535.0,A828,28.738354575556873,332.2,106.0,21.947169811320755,-0.9025000000000001
4307559,Estação - RS,2023,5900.0,5900.0,14160.0,2400.0,A828,28.738354575556873,70.39999999999999,33.0,18.345454545454544,-0.655
4307708,Esteio - RS,2000,,,,,,,,,,-1.365
4307708,Esteio - RS,2001,,,,,A801,22.43633120173021,706.4,171.0,23.23779069767442,-1.045
4307708,Esteio - RS,2002,,,,,A801,22.43633120173021,437.6,160.0,23.220370370370368,-0.405
4307708,Esteio - RS,2003,,,,,A801,22.43633120173021,553.0,116.0,23.537719298245616,0.21
4307708,Esteio - RS,2004,,,,,A801,22.43633120173021,463.6,137.0,22.487412587412585,0.72
4307708,Esteio - RS,2005,,,,,A801,22.43633120173021,311.4,164.0,22.458282208588955,0.4375
4307708,Esteio - RS,2006,,,,,A801,22.43633120173021,686.0,166.0,23.10363636363636,-0.07750000000000001
4307708,Esteio - RS,2007,,,,,A801,22.43633120173021,568.0,179.0,23.403370786516856,-0.14499999999999996
4307708,Esteio - RS,2008,,,,,A801,22.43633120173021,487.4,172.0,22.706976744186047,-0.4025
4307708,Esteio - RS,2009,,,,,A801,22.43633120173021,718.8,182.0,22.38131868131868,-1.255
4307708,Esteio - RS,2010,,,,,A801,22.43633120173021,966.0,180.0,23.275,0.32999999999999996
4307708,Esteio - RS,2011,,,,,A801,22.43633120173021,552.2,180.0,22.497222222222224,0.11499999999999999
4307708,Esteio - RS,2012,,,,,A801,22.43633120173021,614.8,183.0,22.836612021857924,-1.08
4307708,Esteio - RS,2013,,,,,A801,22.43633120173021,547.8,174.0,23.114367816091953,-0.615
4307708,Esteio - RS,2014,,,,,A801,22.43633120173021,749.4,182.0,23.603846153846153,-0.0875
4307708,Esteio - RS,2015,,,,,A801,22.43633120173021,794.4,182.0,23.655494505494506,0.2875
4307708,Esteio - RS,2016,,,,,A801,22.43633120173021,1017.6,179.0,22.817977528089887,1.5525
4307708,Esteio - RS,2017,,,,,A801,22.43633120173021,833.4,182.0,23.213736263736262,1.26
4307708,Esteio - RS,2018,,,,,A801,22.43633120173021,939.0,182.0,22.655494505494506,-0.56
4307708,Esteio - RS,2019,,,,,A801,22.43633120173021,575.8,182.0,23.475274725274726,0.13999999999999999
4307708,Esteio - RS,2020,,,,,A801,22.43633120173021,576.4,183.0,23.727322404371588,0.865
4307708,Esteio - RS,2021,,,,,A801,22.43633120173021,514.4,177.0,23.012921348314606,-0.0925
4307708,Esteio - RS,2022,,,,,A801,22.43633120173021,648.2,182.0,23.12802197802198,-0.9025000000000001
4307708,Esteio - RS,2023,,,,,A801,22.43633120173021,473.0,180.0,23.385555555555552,-0.655
4307807,Estrela - RS,2000,300.0,300.0,720.0,2400.0,,,,,,-1.365
4307807,Estrela - RS,2001,400.0,400.0,912.0,2280.0,,,,,,-1.045
4307807,Estrela - RS,2002,400.0,400.0,800.0,2000.0,,,,,,-0.405
4307807,Estrela - RS,2003,800.0,800.0,1920.0,2400.0,,,,,,0.21
4307807,Estrela - RS,2004,1000.0,1000.0,900.0,900.0,,,,,,0.72
4307807,Estrela - RS,2005,900.0,90.0,24.0,266.0,,,,,,0.4375
4307807,Estrela - RS,2006,650.0,455.0,410.0,901.0,,,,,,-0.07750000000000001
4307807,Estrela - RS,2007,650.0,530.0,1113.0,2100.0,,,,,,-0.14499999999999996
4307807,Estrela - RS,2008,650.0,650.0,1365.0,2100.0,,,,,,-0.4025
4307807,Estrela - RS,2009,800.0,800.0,2400.0,3000.0,,,,,,-1.255
4307807,Estrela - RS,2010,720.0,620.0,1860.0,3000.0,,,,,,0.32999999999999996
4307807,Estrela - RS,2011,735.0,735.0,2205.0,3000.0,,,,,,0.11499999999999999
4307807,Estrela - RS,2012,800.0,800.0,960.0,1200.0,,,,,,-1.08
4307807,Estrela - RS,2013,900.0,900.0,2700.0,3000.0,A882,13.467279326951388,689.8000000000001,158.0,22.98164556962025,-0.615
4307807,Estrela - RS,2014,1100.0,1100.0,2970.0,2700.0,A882,13.467279326951388,1080.4,182.0,23.574175824175825,-0.0875
4307807,Estrela - RS,2015,1150.0,1150.0,3795.0,3300.0,A882,13.467279326951388,491.6,135.0,23.463736263736262,0.2875
4307807,Estrela - RS,2016,1625.0,1625.0,4875.0,3000.0,A882,13.467279326951388,1219.0,140.0,22.002142857142857,1.5525
4307807,Estrela - RS,2017,1450.0,1450.0,5220.0,3600.0,A882,13.467279326951388,1185.8,182.0,22.825824175824177,1.26
4307807,Estrela - RS,2018,1500.0,1500.0,4950.0,3300.0,A882,13.467279326951388,875.8,182.0,22.511538461538464,-0.56
4307807,Estrela - RS,2019,1625.0,1625.0,4875.0,3000.0,A882,13.467279326951388,605.2,144.0,23.117361111111112,0.13999999999999999
4307807,Estrela - RS,2020,1700.0,1700.0,3123.0,1837.0,A882,13.467279326951388,911.0,183.0,23.595081967213112,0.865
4307807,Estrela - RS,2021,1800.0,1800.0,6012.0,3340.0,A882,13.467279326951388,0.0,0.0,22.83571428571429,-0.0925
4307807,Estrela - RS,2022,1920.0,1920.0,3456.0,1800.0,A882,13.467279326951388,436.40000000000003,120.0,23.505844155844155,-0.9025000000000001
4307807,Estrela - RS,2023,1920.0,1920.0,3168.0,1650.0,A882,13.467279326951388,603.6,182.0,23.158791208791207,-0.655
4307815,Estrela Velha - RS,2000,10200.0,10200.0,18360.0,1800.0,,,,,,-1.365
4307815,Estrela Velha - RS,2001,10200.0,10200.0,25500.0,2500.0,,,,,,-1.045
4307815,Estrela Velha - RS,2002,10600.0,10600.0,19080.0,1800.0,,,,,,-0.405
4307815,Estrela Velha - RS,2003,10600.0,10600.0,30528.0,2880.0,,,,,,0.21
4307815,Estrela Velha - RS,2004,11000.0,11000.0,15620.0,1420.0,,,,,,0.72
4307815,Estrela Velha - RS,2005,11400.0,11060.0,6835.0,617.0,,,,,,0.4375
4307815,Estrela Velha - RS,2006,11200.0,11200.0,26880.0,2400.0,,,,,,-0.07750000000000001
4307815,Estrela Velha - RS,2007,11200.0,11200.0,33622.0,3001.0,,,,,,-0.14499999999999996
4307815,Estrela Velha - RS,2008,11200.0,11200.0,25536.0,2280.0,,,,,,-0.4025
4307815,Estrela Velha - RS,2009,11200.0,11200.0,30240.0,2700.0,,,,,,-1.255
4307815,Estrela Velha - RS,2010,11200.0,11200.0,28224.0,2520.0,,,,,,0.32999999999999996
4307815,Estrela Velha - RS,2011,11200.0,11200.0,32256.0,2880.0,,,,,,0.11499999999999999
4307815,Estrela Velha - RS,2012,11500.0,11500.0,20700.0,1800.0,,,,,,-1.08
4307815,Estrela Velha - RS,2013,11500.0,11500.0,34500.0,3000.0,A883,57.81685626146448,500.0,106.0,21.66320754716981,-0.615
4307815,Estrela Velha - RS,2014,11820.0,11820.0,39204.0,3317.0,A883,57.81685626146448,924.6,182.0,22.33186813186813,-0.0875
4307815,Estrela Velha - RS,2015,12150.0,12150.0,40845.0,3362.0,A883,57.81685626146448,770.0,154.0,22.271612903225805,0.2875
4307815,Estrela Velha - RS,2016,12150.0,12150.0,39405.0,3243.0,A883,57.81685626146448,1332.2,175.0,21.946022727272727,1.5525
4307815,Estrela Velha - RS,2017,12250.0,12250.0,47775.0,3900.0,A883,57.81685626146448,803.6,182.0,21.74120879120879,1.26
4307815,Estrela Velha - RS,2018,12500.0,12500.0,41550.0,3324.0,A883,57.81685626146448,1251.4,182.0,21.48956043956044,-0.56
4307815,Estrela Velha - RS,2019,12600.0,12600.0,45360.0,3600.0,A883,57.81685626146448,1149.8,182.0,21.8489010989011,0.13999999999999999
4307815,Estrela Velha - RS,2020,12750.0,12750.0,15675.0,1229.0,A883,57.81685626146448,766.8,183.0,22.788524590163934,0.865
4307815,Estrela Velha - RS,2021,12750.0,12750.0,43167.0,3386.0,A883,57.81685626146448,707.6,182.0,21.76868131868132,-0.0925
4307815,Estrela Velha - RS,2022,13000.0,11750.0,8880.0,756.0,A883,57.81685626146448,508.0,165.0,22.870833333333334,-0.9025000000000001
4307815,Estrela Velha - RS,2023,13150.0,13150.0,15780.0,1200.0,A883,57.81685626146448,498.0,177.0,21.99774011299435,-0.655
4307609,Estância Velha - RS,2000,,,,,,,,,,-1.365
4307609,Estância Velha - RS,2001,,,,,,,,,,-1.045
4307609,Estância Velha - RS,2002,,,,,,,,,,-0.405
4307609,Estância Velha - RS,2003,,,,,,,,,,0.21
4307609,Estância Velha - RS,2004,,,,,,,,,,0.72
4307609,Estância Velha - RS,2005,,,,,,,,,,0.4375
4307609,Estância Velha - RS,2006,,,,,,,,,,-0.07750000000000001
4307609,Estância Velha - RS,2007,,,,,,,,,,-0.14499999999999996
4307609,Estância Velha - RS,2008,,,,,,,,,,-0.4025
4307609,Estância Velha - RS,2009,,,,,,,,,,-1.255
4307609,Estância Velha - RS,2010,,,,,,,,,,0.32999999999999996
4307609,Estância Velha - RS,2011,,,,,,,,,,0.11499999999999999
4307609,Estância Velha - RS,2012,,,,,,,,,,-1.08
4307609,Estância Velha - RS,2013,,,,,,,,,,-0.615
4307609,Estância Velha - RS,2014,,,,,A884,11.832835919581726,703.0,118.0,25.12857142857143,-0.0875
4307609,Estância Velha - RS,2015,,,,,A884,11.832835919581726,1075.8,182.0,23.787362637362637,0.2875
4307609,Estância Velha - RS,2016,,,,,A884,11.832835919581726,1007.8,179.0,23.280555555555555,1.5525
4307609,Estância Velha - RS,2017,,,,,A884,11.832835919581726,1014.8,182.0,23.46043956043956,1.26
4307609,Estância Velha - RS,2018,,,,,A884,11.832835919581726,901.2,182.0,22.97582417582418,-0.56
4307609,Estância Velha - RS,2019,,,,,A884,11.832835919581726,811.6,182.0,23.658241758241758,0.13999999999999999
4307609,Estância Velha - RS,2020,,,,,A884,11.832835919581726,657.8,183.0,24.024043715846993,0.865
4307609,Estância Velha - RS,2021,,,,,A884,11.832835919581726,628.6,180.0,23.270000000000003,-0.0925
4307609,Estância Velha - RS,2022,,,,,A884,11.832835919581726,823.1999999999999,182.0,23.34945054945055,-0.9025000000000001
4307609,Estância Velha - RS,2023,,,,,A884,11.832835919581726,727.4,182.0,23.254395604395604,-0.655
4307831,Eugênio de Castro - RS,2000,21000.0,21000.0,18900.0,900.0,,,,,,-1.365
4307831,Eugênio de Castro - RS,2001,21000.0,21000.0,42840.0,2040.0,,,,,,-1.045
4307831,Eugênio de Castro - RS,2002,22000.0,22000.0,26400.0,1200.0,,,,,,-0.405
4307831,Eugênio de Castro - RS,2003,22000.0,22000.0,52800.0,2400.0,,,,,,0.21
4307831,Eugênio de Castro - RS,2004,23000.0,23000.0,23460.0,1020.0,,,,,,0.72
4307831,Eugênio de Castro - RS,2005,23000.0,18000.0,4320.0,240.0,,,,,,0.4375
4307831,Eugênio de Castro - RS,2006,21500.0,21500.0,33540.0,1560.0,,,,,,-0.07750000000000001
4307831,Eugênio de Castro - RS,2007,21000.0,21000.0,50400.0,2400.0,,,,,,-0.14499999999999996
4307831,Eugênio de Castro - RS,2008,25000.0,25000.0,52500.0,2100.0,A853,47.261371999959806,665.4,177.0,21.90730337078652,-0.4025
4307831,Eugênio de Castro - RS,2009,25000.0,25000.0,57500.0,2300.0,A853,47.261371999959806,875.8,182.0,21.69010989010989,-1.255
4307831,Eugênio de Castro - RS,2010,25000.0,25000.0,64500.0,2580.0,A853,47.261371999959806,1050.6,179.0,22.427777777777777,0.32999999999999996
4307831,Eugênio de Castro - RS,2011,25000.0,25000.0,75000.0,3000.0,A853,47.261371999959806,946.4,180.0,21.418333333333333,0.11499999999999999
4307831,Eugênio de Castro - RS,2012,26300.0,6300.0,2430.0,386.0,A853,47.261371999959806,362.2,140.0,21.448920863309354,-1.08
4307831,Eugênio de Castro - RS,2013,27000.0,27000.0,65160.0,2413.0,A853,47.261371999959806,1184.6,181.0,21.46388888888889,-0.615
4307831,Eugênio de Castro - RS,2014,26945.0,26945.0,57262.0,2125.0,A853,47.261371999959806,906.8,182.0,22.002197802197802,-0.0875
4307831,Eugênio de Castro - RS,2015,27150.0,27150.0,72720.0,2678.0,A853,47.261371999959806,915.8,182.0,21.910989010989013,0.2875
4307831,Eugênio de Castro - RS,2016,28200.0,28200.0,84480.0,2996.0,A853,47.261371999959806,1366.6,183.0,21.311475409836067,1.5525
4307831,Eugênio de Castro - RS,2017,29300.0,29300.0,95828.0,3271.0,A853,47.261371999959806,1194.4,182.0,21.2510989010989,1.26
4307831,Eugênio de Castro - RS,2018,28870.0,28870.0,95107.0,3294.0,A853,47.261371999959806,1156.6,182.0,20.97967032967033,-0.56
4307831,Eugênio de Castro - RS,2019,27415.0,27415.0,93505.0,3411.0,A853,47.261371999959806,1004.8,182.0,21.332417582417584,0.13999999999999999
4307831,Eugênio de Castro - RS,2020,27620.0,27620.0,43332.0,1569.0,A853,47.261371999959806,362.4,129.0,23.12608695652174,0.865
4307831,Eugênio de Castro - RS,2021,28100.0,28100.0,99650.0,3546.0,A853,47.261371999959806,563.8,177.0,21.496067415730337,-0.0925
4307831,Eugênio de Castro - RS,2022,26380.0,20380.0,19369.0,950.0,A853,47.261371999959806,653.6,181.0,22.43425414364641,-0.9025000000000001
4307831,Eugênio de Castro - RS,2023,29500.0,29500.0,39012.0,1322.0,A853,47.261371999959806,455.4,175.0,21.930285714285716,-0.655
4307864,Fagundes Varela - RS,2000,20.0,20.0,32.0,1600.0,,,,,,-1.365
4307864,Fagundes Varela - RS,2001,40.0,40.0,64.0,1600.0,,,,,,-1.045
4307864,Fagundes Varela - RS,2002,30.0,30.0,76.0,2533.0,,,,,,-0.405
4307864,Fagundes Varela - RS,2003,50.0,50.0,140.0,2800.0,,,,,,0.21
4307864,Fagundes Varela - RS,2004,80.0,80.0,115.0,1437.0,,,,,,0.72
4307864,Fagundes Varela - RS,2005,100.0,100.0,48.0,480.0,,,,,,0.4375
4307864,Fagundes Varela - RS,2006,100.0,100.0,180.0,1800.0,,,,,,-0.07750000000000001
4307864,Fagundes Varela - RS,2007,100.0,100.0,270.0,2700.0,,,,,,-0.14499999999999996
4307864,Fagundes Varela - RS,2008,250.0,250.0,480.0,1920.0,,,,,,-0.4025
4307864,Fagundes Varela - RS,2009,250.0,250.0,600.0,2400.0,,,,,,-1.255
4307864,Fagundes Varela - RS,2010,300.0,300.0,900.0,3000.0,,,,,,0.32999999999999996
4307864,Fagundes Varela - RS,2011,350.0,350.0,819.0,2340.0,,,,,,0.11499999999999999
4307864,Fagundes Varela - RS,2012,350.0,350.0,630.0,1800.0,,,,,,-1.08
4307864,Fagundes Varela - RS,2013,400.0,400.0,1200.0,3000.0,,,,,,-0.615
4307864,Fagundes Varela - RS,2014,400.0,400.0,1200.0,3000.0,,,,,,-0.0875
4307864,Fagundes Varela - RS,2015,400.0,400.0,1400.0,3500.0,,,,,,0.2875
4307864,Fagundes Varela - RS,2016,600.0,600.0,1860.0,3100.0,A894,25.492667746549614,0.0,0.0,,1.5525
4307864,Fagundes Varela - RS,2017,700.0,700.0,2520.0,3600.0,A894,25.492667746549614,1061.0,182.0,21.00384615384615,1.26
4307864,Fagundes Varela - RS,2018,800.0,800.0,2579.0,3224.0,A894,25.492667746549614,1007.8,174.0,20.43583815028902,-0.56
4307864,Fagundes Varela - RS,2019,1000.0,1000.0,3325.0,3325.0,A894,25.492667746549614,1174.6,182.0,21.02307692307692,0.13999999999999999
4307864,Fagundes Varela - RS,2020,1000.0,1000.0,2353.0,2353.0,A894,25.492667746549614,811.6,183.0,21.696174863387977,0.865
4307864,Fagundes Varela - RS,2021,1100.0,1100.0,3520.0,3200.0,A894,25.492667746549614,835.2,182.0,20.959340659340658,-0.0925
4307864,Fagundes Varela - RS,2022,1300.0,1300.0,3153.0,2425.0,A894,25.492667746549614,768.6,182.0,21.38681318681319,-0.9025000000000001
4307864,Fagundes Varela - RS,2023,1300.0,1300.0,4225.0,3250.0,A894,25.492667746549614,675.6,181.0,20.91049723756906,-0.655
4307906,Farroupilha - RS,2000,,,,,,,,,,-1.365
4307906,Farroupilha - RS,2001,,,,,,,,,,-1.045
4307906,Farroupilha - RS,2002,,,,,,,,,,-0.405
4307906,Farroupilha - RS,2003,,,,,,,,,,0.21
4307906,Farroupilha - RS,2004,,,,,,,,,,0.72
4307906,Farroupilha - RS,2005,,,,,,,,,,0.4375
4307906,Farroupilha - RS,2006,,,,,,,,,,-0.07750000000000001
4307906,Farroupilha - RS,2007,,,,,A840,19.75562424870809,406.8,101.0,22.389108910891093,-0.14499999999999996
4307906,Farroupilha - RS,2008,,,,,A840,19.75562424870809,651.4,178.0,20.230337078651687,-0.4025
4307906,Farroupilha - RS,2009,,,,,A840,19.75562424870809,934.2,182.0,19.88901098901099,-1.255
4307906,Farroupilha - RS,2010,,,,,A840,19.75562424870809,1189.0,180.0,20.865,0.32999999999999996
4307906,Farroupilha - RS,2011,,,,,A840,19.75562424870809,879.8,178.0,19.971348314606743,0.11499999999999999
4307906,Farroupilha - RS,2012,,,,,A840,19.75562424870809,509.8,183.0,20.369398907103825,-1.08
4307906,Farroupilha - RS,2013,,,,,A840,19.75562424870809,795.2,181.0,20.466666666666665,-0.615
4307906,Farroupilha - RS,2014,,,,,A840,19.75562424870809,969.6,182.0,20.910989010989013,-0.0875
4307906,Farroupilha - RS,2015,,,,,A840,19.75562424870809,903.6,182.0,20.900549450549452,0.2875
4307906,Farroupilha - RS,2016,,,,,A840,19.75562424870809,964.0,163.0,20.289506172839506,1.5525
